ID,label,name,weight
尤得胜,尤得胜,李四,0.060783092299999994
廖自砺,廖自砺,石破天,0.5746055731999999
慕容复,慕容复,王语嫣,4.067259204100001
木岛主,木岛主,龙岛主,0.4567581353
梁自进,梁自进,齐自勉,0.7687521102999999
灵虚,灵虚,石破天,0.08456862713
胡青牛,胡青牛,赵敏,1.4877622186800004
范一飞,范一飞,范一飞,1.0102060358
贝海石,贝海石,石破天,1.8636953806
郑光芝,郑光芝,龙岛主,0.2113729112
风良,风良,范一飞,0.6469695443000001
齐自勉,齐自勉,齐自勉,0.8323692363999999
龙岛主,龙岛主,龙岛主,1.1811568633
妙风使,妙风使,赵敏,0.5236695701
泉建男,泉建男,殷素素,0.024941016800000004
流云使,流云使,赵敏,0.34701054929999997
辉月使,辉月使,赵敏,0.4175668054999999
高三娘子,高三娘子,范一飞,0.7953775063
司徒横,司徒横,石破天,0.05995583349999999
中年武师,中年武师,胡斐,0.2029612516
何思豪,何思豪,胡斐,0.5264825976000002
孙伏虎,孙伏虎,杨宾,0.9792164360000001
尉迟连,尉迟连,杨宾,0.5022049292
杨宾,杨宾,杨宾,0.8953965599999999
袁紫衣,袁紫衣,胡斐,2.9419611237
刘处玄,刘处玄,黄蓉,0.41530674454
孙不二,孙不二,黄蓉,0.6796552381000001
孙婆婆,孙婆婆,杨过,0.7394420545500001
宋德方,宋德方,杨过,0.30239024485
尹志平,尹志平,杨过,2.09967662274
张志光,张志光,杨过,0.12439753238999998
彭连虎,彭连虎,沙通天,1.16650964673
沙通天,沙通天,沙通天,0.9888544934499999
王志坦,王志坦,杨过,0.6274664141499999
祁志诚,祁志诚,杨过,0.21998815149000003
程瑶迦,程瑶迦,黄蓉,0.48998641363000006
谭处端,谭处端,黄蓉,0.362529516
赵志敬,赵志敬,杨过,2.21740850896
郝大通,郝大通,黄蓉,0.7667586642000002
鹿清笃,鹿清笃,杨过,0.3585716252
完颜萍,完颜萍,杨过,0.6625225206800001
耶律楚材,耶律楚材,杨过,0.28826498697
耶律晋,耶律晋,杨过,0.2011726208
耶律燕,耶律燕,杨过,0.30568509727
包惜弱,包惜弱,郭啸天,0.8531612926599998
南仁通,南仁通,胡斐,0.25413648839999997
呼巴音,呼巴音,韦小宝,0.0434153053
孙老三,孙老三,陈家洛,0.1972294951
尼摩星,尼摩星,潇湘子,0.8353281517
李莫愁,李莫愁,杨过,2.6787756047999993
桑结,桑结,韦小宝,0.7692427531999999
童兆和,童兆和,陈家洛,1.3026285149999999
胡一刀,胡一刀,胡斐,1.1424472720999999
苏习之,苏习之,詹春,0.2930022917
补锅匠,补锅匠,胡斐,0.6314892729999999
詹春,詹春,詹春,0.5647850088999999
钱正伦,钱正伦,陈家洛,0.5940985101999999
鲍千灵,鲍千灵,阿朱,0.6555338862
公孙止,公孙止,杨过,0.9707572317300002
武修文,武修文,杨过,1.08951497773
武敦儒,武敦儒,杨过,0.56322866749
裘千尺,裘千尺,杨过,1.4210954510000002
公孙绿萼,公孙绿萼,杨过,0.09119436764
店伴,店伴,杨过,0.9957794462800001
张二叔,张二叔,杨过,0.0046407111
忽必烈,忽必烈,黄蓉,1.5468804607500004
林朝英,林朝英,杨过,0.05295460215
灵智上人,灵智上人,黄蓉,0.4094291729
点苍渔隐,点苍渔隐,杨过,0.06900597157
藏边五丑,藏边五丑,杨过,0.024675398049999995
卫璧,卫璧,赵敏,0.6456873628199999
圣因师太,圣因师太,黄蓉,0.6323677643
张一氓,张一氓,黄蓉,0.7352901267199999
张君宝,张君宝,潇湘子,0.59770293432
武三娘,武三娘,杨过,0.49133286975
童大海,童大海,黄蓉,0.046005297460000004
陆二娘,陆二娘,杨过,0.300557313
韩无垢,韩无垢,黄蓉,0.46296768692
洪凌波,洪凌波,杨过,0.137239879
蓝天和,蓝天和,杨过,0.03921743768
丁大全,丁大全,陈大方,1.1224447926999999
人厨子,人厨子,黄蓉,0.6506903865600001
卫天望,卫天望,杨过,0.51242903465
天鸣方丈,天鸣方丈,杨过,0.18754467519999998
宋五,宋五,杨过,0.25673031830000004
小棒头,小棒头,杨过,0.12623641681
方天劳,方天劳,杨过,0.53169604713
无相禅师,无相禅师,杨过,0.2996753147
杨夫人,杨夫人,袁冠南,0.33472860343000005
潘天耕,潘天耕,杨过,0.706271764
王惟忠,王惟忠,陈大方,0.8618325228999999
百草仙,百草仙,黄蓉,0.6950884320199999
觉远,觉远,杨过,0.7145462951400003
觉远大师,觉远大师,赵敏,0.20758952356000004
郭破虏,郭破虏,杨过,0.030761589349999997
陈大方,陈大方,陈大方,0.9606961529
青灵子,青灵子,杨过,0.05256561
冯默风,冯默风,杨过,0.14830070729
柔儿,柔儿,杨过,0.048107323589999994
公冶乾,公冶乾,风波恶,1.5882747197999996
包不同,包不同,风波恶,2.6909600915999996
慕容景岳,慕容景岳,胡斐,0.6636248055000001
晴画,晴画,陈家洛,0.1403968062
本因,本因,王语嫣,1.9181049586999999
杨不悔,杨不悔,赵敏,1.5432161668000004
渡厄,渡厄,赵敏,1.2269725015499997
渡难,渡难,赵敏,0.44190687449999994
班淑娴,班淑娴,赵敏,0.8157157615
瑞芳,瑞芳,陈家洛,0.1768337173
白振,白振,陈家洛,1.9434772607000002
石万嗔,石万嗔,胡斐,0.7763264324000001
薛慕华,薛慕华,王语嫣,1.1463081604999998
邓百川,邓百川,风波恶,1.6814743720000003
阳顶天,阳顶天,赵敏,0.29754370495
韩千叶,韩千叶,赵敏,0.0263551583
风波恶,风波恶,风波恶,1.4925541835000002
子聪,子聪,黄蓉,0.02808641303
神山上人,神山上人,王语嫣,0.7303779393000001
崔志方,崔志方,杨过,0.04498551222
陈玄风,陈玄风,黄蓉,0.33573641518999997
彭长老,彭长老,黄蓉,0.5287781061299999
空性,空性,赵敏,0.9078412959
大苦,大苦,陈家洛,0.49491586438
阿根,阿根,杨过,0.06402327614
范骅,范骅,王语嫣,0.9715655375
华赫艮,华赫艮,王语嫣,0.6236817649999999
本相,本相,王语嫣,0.5462148071299998
王十三,王十三,杨过,0.0010986596
瘦丐,瘦丐,黄蓉,0.29682349913999995
胖丐,胖丐,黄蓉,0.17566275186999994
萨多,萨多,杨过,0.037730294930000005
樊纲,樊纲,韦小宝,1.1240811737
玄生,玄生,王语嫣,0.5182095567999999
王难姑,王难姑,赵敏,0.3484033776000001
白龟寿,白龟寿,殷素素,0.8907065645
薛鹊,薛鹊,胡斐,0.8181716584000001
鲜于通,鲜于通,赵敏,0.53636054555
教士,教士,韦小宝,0.5957365890399999
侯通海,侯通海,黄蓉,0.8890954115
南希仁,南希仁,黄蓉,0.72341544246
张阿生,张阿生,黄蓉,0.6261954595899999
李萍,李萍,黄蓉,0.45487647339
枯木,枯木,黄蓉,0.28516171305
欧阳克,欧阳克,黄蓉,1.0256934786
简长老,简长老,黄蓉,0.40564715403
姜小铁,姜小铁,胡斐,0.113808194
姜铁山,姜铁山,胡斐,0.6911546657000001
狄云,狄云,狄云,8.347966090799998
王铁匠,王铁匠,胡斐,0.22083541520000002
辛然,辛然,赵敏,0.1694853665
黄二毛子,黄二毛子,袁承志,0.0148930613
丁典,丁典,狄云,2.2919017495999996
刘芳亮,刘芳亮,袁承志,0.6894301305999999
张信,张信,杨鹏举,0.20585712739999998
张康,张康,杨鹏举,0.61339514268
张朝唐,张朝唐,杨鹏举,1.3243436529
田见秀,田见秀,袁承志,0.28803006830000005
杨鹏举,杨鹏举,杨鹏举,0.9062093673
张康年,张康年,韦小宝,1.031555344
赵齐贤,赵齐贤,韦小宝,1.0189423013
卓天雄,卓天雄,袁冠南,1.1821849345000002
周威信,周威信,袁冠南,0.7551078323
常长风,常长风,逍遥子,0.60208018
杨中慧,杨中慧,袁冠南,0.117981863
林玉龙,林玉龙,林玉龙,1.3141124875999997
盖一鸣,盖一鸣,逍遥子,1.1628465486000001
花剑影,花剑影,逍遥子,0.6471290345999999
萧中慧,萧中慧,袁冠南,1.633139015
萧半和,萧半和,袁冠南,0.8055824451000001
袁冠南,袁冠南,袁冠南,1.0477503564000001
逍遥子,逍遥子,逍遥子,0.7184575008000001
任飞燕,任飞燕,林玉龙,1.3021486918999998
古笃诚,古笃诚,王语嫣,0.37080383510000003
叶二娘,叶二娘,王语嫣,1.1230515123
朱丹臣,朱丹臣,王语嫣,1.6438541792000008
段延庆,段延庆,王语嫣,1.7436336099
褚万里,褚万里,王语嫣,0.6609693018000001
钟万仇,钟万仇,王语嫣,1.1919592799000003
阮星竹,阮星竹,王语嫣,0.6827637934
高升泰,高升泰,王语嫣,0.5407980181000002
殷无寿,殷无寿,殷无福,0.40606030975
卫四娘,卫四娘,殷素素,0.3606581955
唐文亮,唐文亮,赵敏,0.63871279105
封坛主,封坛主,殷素素,0.3500097298
圆业,圆业,殷素素,0.50020205913
圆心,圆心,殷素素,0.18511720923000002
元广波,元广波,赵敏,0.1546661763
圆音,圆音,殷素素,0.5253987012499999
孟正鸿,孟正鸿,殷素素,0.0376030178
曾柔,曾柔,韦小宝,0.7498034629799999
程坛主,程坛主,殷素素,0.30883627320000007
简捷,简捷,赵敏,0.5883575863000001
过三拳,过三拳,赵敏,0.3485690799
阿三,阿三,赵敏,0.33061835456000005
静虚师太,静虚师太,殷素素,0.5281966072300001
高则成,高则成,殷素素,0.4147987452
麦少帮主,麦少帮主,殷素素,0.2350392391
麦鲸,麦鲸,赵敏,0.41906828580000005
苏梦清,苏梦清,赵敏,0.034783569
五姑,五姑,赵敏,0.27170747790000005
梁子翁,梁子翁,黄蓉,0.8741950635
沈青刚,沈青刚,黄蓉,0.38720366999999994
简管家,简管家,黄蓉,0.0671794478
钱青健,钱青健,黄蓉,0.34253389567000003
马青雄,马青雄,黄蓉,0.40401877806000003
黎生,黎生,黄蓉,0.3643500903
汤祖德,汤祖德,黄蓉,0.042066986939999995
天竺僧人,天竺僧人,黄蓉,0.10717764769999999
慧方,慧方,王语嫣,0.3160659762
李秋水,李秋水,王语嫣,0.5335519439
玄痛,玄痛,王语嫣,0.33110052430000003
玄苦,玄苦,阿朱,0.4122129697000001
神音,神音,波罗星,0.112150354
萧远山,萧远山,萧远山,0.5532916293999999
吴坎,吴坎,狄云,1.087073927
戚芳,戚芳,狄云,2.1713433252
万震山,万震山,狄云,1.8996008138000002
水岱,水岱,狄云,0.5624767869999999
水笙,水笙,狄云,1.9689216688999998
花铁干,花铁干,狄云,1.3593697436000003
血刀老祖,血刀老祖,狄云,0.5933022579
陆天抒,陆天抒,狄云,0.3226820675
沈城,沈城,狄云,0.658017035
冯坦,冯坦,狄云,0.4123860387
凌退思,凌退思,狄云,1.2222250483000001
卜垣,卜垣,狄云,0.887226979
周圻,周圻,狄云,0.6073687081
孙均,孙均,狄云,0.5958893695
戚长发,戚长发,狄云,0.5742532989999999
桃红,桃红,狄云,0.13238678548000002
空心菜,空心菜,狄云,0.320384198
言达平,言达平,狄云,0.6696930285
鲁坤,鲁坤,狄云,0.681259693
凌霜华,凌霜华,狄云,0.0092200084
刘乘风,刘乘风,狄云,0.308587834
马大鸣,马大鸣,狄云,0.252787599
汪啸风,汪啸风,狄云,0.2737847943
鱼贩头子,鱼贩头子,狄云,0.5033745782
宝象和尚,宝象和尚,狄云,0.0060753544
水福,水福,狄云,0.2511248594
菊友,菊友,狄云,0.05882353
卓不凡,卓不凡,王语嫣,0.43760465769999995
天山童姥,天山童姥,王语嫣,0.3849985139999999
崔绿华,崔绿华,王语嫣,0.13168551180000002
无崖子,无崖子,王语嫣,0.42241292890000004
桑土公,桑土公,王语嫣,0.30998181360000004
段正明,段正明,王语嫣,0.19075177550000003
符敏仪,符敏仪,王语嫣,0.6763480164
苏星河,苏星河,王语嫣,1.009855078
冯阿三,冯阿三,王语嫣,0.5834377073
吴领军,吴领军,王语嫣,0.4883261465
康广陵,康广陵,王语嫣,0.9410383757999997
慧净,慧净,王语嫣,0.06445202559999999
李傀儡,李傀儡,王语嫣,0.5330258764
梅剑,梅剑,王语嫣,0.8326452178500003
游驹,游驹,阿朱,0.4246105177
游骥,游骥,阿朱,0.42735096389999994
石清露,石清露,王语嫣,0.37571544760000003
苟读,苟读,王语嫣,0.3784515615000001
范百龄,范百龄,王语嫣,0.8229701267999999
菊剑,菊剑,王语嫣,0.9106416012000003
不平道人,不平道人,王语嫣,0.6126920590999999
云岛主,云岛主,王语嫣,0.014344041399999998
余婆婆,余婆婆,王语嫣,0.3881884315
兰剑,兰剑,王语嫣,0.6400609048000001
哈大霸,哈大霸,王语嫣,0.06575488160000001
宗赞王子,宗赞王子,王语嫣,0.0241880986
左子穆,左子穆,王语嫣,1.3320180511000002
梦姑,梦姑,王语嫣,0.1603154182
石嫂,石嫂,王语嫣,0.9512769837
程青霜,程青霜,王语嫣,0.2373915084
缘根,缘根,王语嫣,0.10407824149999999
耶律洪基,耶律洪基,阿紫,0.27984194149999997
辛双清,辛双清,王语嫣,0.46911406560000013
钟灵,钟灵,王语嫣,1.9132220041999997
刀白凤,刀白凤,王语嫣,0.45611244889999997
姚伯当,姚伯当,王语嫣,0.30998322190000005
易大彪,易大彪,风波恶,0.2442087998
止清,止清,阿朱,0.10093638799999999
甘宝宝,甘宝宝,王语嫣,0.4977490266999999
端木元,端木元,王语嫣,0.1284446437
赫连铁树,赫连铁树,王语嫣,0.3228971156
阿碧,阿碧,阿朱,1.0033212098000002
黎夫人,黎夫人,王语嫣,0.22066938760000002
司空玄,司空玄,王语嫣,1.1396723499
吴光胜,吴光胜,王语嫣,0.8259800666
郁光标,郁光标,王语嫣,1.0431963119999998
傅思归,傅思归,段誉,0.380834894
马五德,马五德,王语嫣,0.2604682879
瑞婆婆,瑞婆婆,王语嫣,0.3857187301
摘星子,摘星子,阿紫,1.1573337866000002
贾老者,贾老者,王语嫣,0.0151934468
容子矩,容子矩,王语嫣,0.1633047002
岳老三,岳老三,王语嫣,0.10531236279999998
平婆婆,平婆婆,王语嫣,0.30709520640000004
龚光杰,龚光杰,王语嫣,0.4025926916
司马林,司马林,王语嫣,0.4723477149999999
姜师叔,姜师叔,王语嫣,1.0313162023
努儿海,努儿海,王语嫣,0.1587561146
葛光佩,葛光佩,王语嫣,0.2012616951
本观,本观,王语嫣,0.5951511226999999
本参,本参,王语嫣,0.6031805425999999
枯荣长老,枯荣长老,王语嫣,0.010526316
孟师叔,孟师叔,王语嫣,0.33333334
诸保昆,诸保昆,王语嫣,0.8547169545000001
阿洪,阿洪,王语嫣,0.026861050199999997
阿胜,阿胜,王语嫣,0.039070934
智光大师,智光大师,阿朱,0.5236847896000001
天狼子,天狼子,阿紫,0.020155905399999997
兆惠,兆惠,陈家洛,1.6076060676000004
木卓伦,木卓伦,陈家洛,1.6173303823999998
单正,单正,阿朱,1.4562744983
谭青,谭青,王语嫣,0.0423373904
太皇太后,太皇太后,韦小宝,1.14136705028
严妈妈,严妈妈,王语嫣,0.0270205653
刘竹庄,刘竹庄,阿朱,1.1267498399
唐光雄,唐光雄,王语嫣,0.011088094199999999
幽草,幽草,阿朱,0.0317990891
李春来,李春来,阿朱,0.148506337
来福儿,来福儿,王语嫣,0.0027838757999999997
黄眉和尚,黄眉和尚,王语嫣,0.0003894081
吕留良,吕留良,韦小宝,1.0399414944999998
温青,温青,袁承志,1.5556902278000002
袁夫人,袁夫人,袁冠南,0.542664692
顾炎武,顾炎武,韦小宝,1.3514570805
黄宗羲,黄宗羲,韦小宝,0.32606472731
展飞,展飞,石破天,1.0711724354999999
侍剑,侍剑,石破天,0.9331429863999999
杨光,杨光,闵柔,0.0643169791
丁不四,丁不四,石破天,2.5383368030999995
呼延万善,呼延万善,石破天,0.6138342383000001
柯万钧,柯万钧,闵柔,0.515540596
汪万翼,汪万翼,闵柔,0.3513016774999999
王万仞,王万仞,闵柔,0.9486101074
米横野,米横野,石破天,0.24644136149999998
花万紫,花万紫,石破天,0.9543280587
谢烟客,谢烟客,石破天,2.2660129712999995
闻万夫,闻万夫,石破天,0.4104975796
陈冲之,陈冲之,石破天,0.5609556339
梅文馨,梅文馨,石破天,0.2526968695
梅芳姑,梅芳姑,石破天,0.3705794905
李万山,李万山,石破天,0.008403362
孙万年,孙万年,褚万春,0.4768147053
褚万春,褚万春,褚万春,0.4768147053
丑脸汉子,丑脸汉子,石破天,0.464827593
大悲老人,大悲老人,石破天,0.9131572403
黄面道人,黄面道人,石破天,0.2124137964
温仁厚,温仁厚,石破天,0.0294616892
王老六,王老六,胡斐,0.005680052
吴道通,吴道通,闵柔,0.8579933823
邱山风,邱山风,石破天,0.09316770499999999
安奉日,安奉日,闵柔,0.5330522188999999
出尘子,出尘子,阿紫,0.1461962736
狮鼻子,狮鼻子,阿紫,0.024302707700000002
白脸人,白脸人,黄须人,0.3409502653
纳斯尔丁,纳斯尔丁,陆菲青,0.1590738482
罗信,罗信,陈家洛,0.299365014
胖妇人,胖妇人,石破天,0.0116737013
胡老爷,胡老爷,陈家洛,0.24428828055
贝人龙,贝人龙,陈家洛,0.3731895746
陆高轩,陆高轩,韦小宝,1.2807522121000001
黄须人,黄须人,黄须人,0.2997111033
冷谦,冷谦,赵敏,0.46243947069999997
唐洋,唐洋,赵敏,0.011148442100000001
孙三毁,孙三毁,赵敏,0.73401938373
寿南山,寿南山,赵敏,0.016379372
李四摧,李四摧,赵敏,0.75255226133
王保保,王保保,赵敏,0.5702300531
闻苍松,闻苍松,赵敏,0.05304434699999999
耶律涅鲁古,耶律涅鲁古,耶律重元,1.0
耶律重元,耶律重元,耶律重元,1.0
刘之余,刘之余,胡斐,0.025478165100000002
欧阳公政,欧阳公政,胡斐,0.6159183997
黄希节,黄希节,胡斐,0.1914108246
姬晓峰,姬晓峰,胡斐,0.5219553497
蔡威,蔡威,胡斐,0.5085810745000001
吕小妹,吕小妹,陈家洛,0.31601091143
商宝震,商宝震,胡斐,1.5210363486000003
孙刚峰,孙刚峰,陈家洛,0.3871306064
平阿四,平阿四,胡斐,0.5243392230999999
田归农,田归农,胡斐,2.6715117671999993
陈禹,陈禹,陈家洛,0.81399309593
任通武,任通武,胡斐,0.13040237999999998
王掌柜,王掌柜,胡斐,0.0302776663
相国夫人,相国夫人,胡斐,0.2735699406
聂钺,聂钺,胡斐,0.0904832653
宝树,宝树,胡斐,1.0934905474299998
苗若兰,苗若兰,胡斐,1.4082988909999998
范帮主,范帮主,赛总管,0.6616777881999999
钟兆文,钟兆文,胡斐,0.8043771733
钟兆能,钟兆能,胡斐,0.3285584757
钟兆英,钟兆英,胡斐,0.689589565
童怀道,童怀道,胡斐,0.3125659991
崔百胜,崔百胜,胡斐,0.2539466234
易吉,易吉,胡斐,0.06437909910000002
曹猛,曹猛,胡斐,0.3073364539
蓝秦,蓝秦,胡斐,0.4894429893
褚轰,褚轰,胡斐,0.0517040496
木文察,木文察,胡斐,0.06716132229999999
刘元鹤,刘元鹤,陶子安,0.98486462793
南兰,南兰,胡斐,0.0795924224
曹云奇,曹云奇,陶子安,2.0126933027000002
杜希孟,杜希孟,胡斐,0.16006267600000001
于管家,于管家,胡斐,0.3797882031
熊元献,熊元献,陶子安,1.61728619743
琴儿,琴儿,胡斐,0.28329671302
田青文,田青文,陶子安,0.8943449883
郑三娘,郑三娘,陶子安,0.567899351
陶子安,陶子安,陶子安,1.0901897879
陶百岁,陶百岁,陶子安,0.9575318784999999
张飞雄,张飞雄,胡斐,0.0556354361
殷吉,殷吉,陶子安,0.5728389508
胡夫人,胡夫人,胡斐,0.12463441785999999
蒋调侯,蒋调侯,胡斐,0.0093896715
赛总管,赛总管,赛总管,0.4494658013
凤一鸣,凤一鸣,胡斐,0.0088876579
俞朝奉,俞朝奉,胡斐,0.1444181631
凤七,凤七,胡斐,0.25323139170000003
司徒雷,司徒雷,胡斐,0.006564194299999999
周云阳,周云阳,陶子安,0.7169628911999999
周隆,周隆,胡斐,0.2085031282
李廷豹,李廷豹,胡斐,0.0929759774
王师兄,王师兄,胡斐,0.04375064580000001
瘦商人,瘦商人,胡斐,0.4302418086
胖商人,胖商人,胡斐,0.5022271716
蛇皮张,蛇皮张,胡斐,0.0032291756
邝宝官,邝宝官,胡斐,0.0005567929
彼得,彼得,韦小宝,1.15726772443
祖大寿,祖大寿,袁承志,0.1453251304
胡逸之,胡逸之,韦小宝,0.1569039374
若克琳,若克琳,韦小宝,0.1833023159
钱通四,钱通四,袁承志,0.5561235965
陈圆圆,陈圆圆,韦小宝,0.6889973642000001
呼音克,呼音克,陈家洛,0.020097143799999998
天镜,天镜,陈家洛,0.6138933536
袁枚,袁枚,陈家洛,0.7007840049999999
张总管,张总管,胡斐,0.04620662528
平旺先,平旺先,陈家洛,0.26371770950000006
刘宗敏,刘宗敏,袁承志,0.34046109520000006
平等宝树王,平等宝树王,赵敏,0.05953923866
车尔库,车尔库,车尔库,1.4452106767000001
阿曼,阿曼,苏普,1.6408029549999998
苏鲁克,苏鲁克,车尔库,1.3893285094
马家骏,马家骏,苏普,0.10366943599999999
桑斯,桑斯,苏普,0.0241913655
瓦尔拉齐,瓦尔拉齐,韦小宝,0.0200725828
胡老三,胡老三,袁承志,0.1571437997
九难,九难,韦小宝,0.6127657885000002
侯飞文,侯飞文,袁承志,0.1250821346
安剑清,安剑清,袁承志,0.14975399849999999
宋献策,宋献策,袁承志,0.09728490023
洞玄,洞玄,袁承志,0.6345679346
齐云,齐云,袁承志,0.4675866972
龙德邻,龙德邻,袁承志,0.3723190666999999
范文程,范文程,袁承志,0.27468752330000007
宁完我,宁完我,袁承志,0.47643368999999997
单铁生,单铁生,袁承志,0.48591151239999997
岑其斯,岑其斯,袁承志,0.2014891726
温方义,温方义,袁承志,1.0813642278
温方悟,温方悟,袁承志,0.6922131660000002
潘秀达,潘秀达,袁承志,0.29462969769999997
万里风,万里风,袁承志,0.1185699788
史秉光,史秉光,袁承志,0.37070945480000006
史秉文,史秉文,袁承志,0.3176725745
吴平,吴平,袁承志,0.373644151
水云道人,水云道人,袁承志,0.16880623360000002
杨景亭,杨景亭,袁承志,0.1677050916
水鉴,水鉴,袁承志,0.2612093556
荣彩,荣彩,袁承志,0.5943024018
谭文理,谭文理,袁承志,0.17954574979999996
夏雪宜,夏雪宜,袁承志,0.14981801570000003
小菊,小菊,袁承志,0.067753057
温正,温正,袁承志,0.38931281570000004
晦聪禅师,晦聪禅师,韦小宝,0.20437871473
沙老大,沙老大,袁承志,0.40654481770000006
鲍承先,鲍承先,袁承志,0.45590824
老李,老李,袁承志,0.1041762439
杰书,杰书,韦小宝,0.36440271743
秦栋,秦栋,袁承志,0.010671494799999999
马公子,马公子,袁承志,0.5125430625
乌旺阿普,乌旺阿普,赵敏,0.04987796515
乔寨主,乔寨主,黄蓉,0.041221319150000005
夏国相,夏国相,韦小宝,0.28529125369999997
方东白,方东白,赵敏,0.105215898
建宁公主,建宁公主,韦小宝,0.45744510530000004
西门观止,西门观止,袁承志,0.007633588
李西华,李西华,韦小宝,0.28714943919999997
卜泰,卜泰,赵敏,0.33849805482999995
郝密,郝密,赵敏,0.33849805482999995
庄铮,庄铮,赵敏,0.07903492696
吴祯,吴祯,赵敏,0.3304087392
吴良,吴良,赵敏,0.37150073240000003
花云,花云,赵敏,0.36550618500000004
茅十八,茅十八,韦小宝,1.5674452235000003
邓愈,邓愈,赵敏,0.50392905901
张中,张中,赵敏,0.10267438526
赵一伤,赵一伤,赵敏,0.6014973720100001
钱二败,钱二败,赵敏,0.6017483553500002
小凤,小凤,赵敏,0.26052671969999996
周牧,周牧,闵柔,0.9015625564999998
胡青羊,胡青羊,赵敏,0.056394974460000004
易三娘,易三娘,赵敏,0.7987583260500001
邵鹤,邵鹤,赵敏,0.4111986717
马法通,马法通,赵敏,0.4427556897
察罕特穆尔,察罕特穆尔,赵敏,0.020638281
摩诃巴思,摩诃巴思,赵敏,0.0185704797
邵燕,邵燕,赵敏,0.15960801583
吴六破,吴六破,赵敏,0.47506841888000007
周五输,周五输,赵钱孙,0.4292650853
哈总管,哈总管,赵敏,0.15438857849999998
王八衰,王八衰,赵敏,0.4292650853
郑七灭,郑七灭,韦小宝,0.4292650853
乔福,乔福,赵敏,0.2308263966
杜百当,杜百当,赵敏,0.5719618829500001
俱明宝树王,俱明宝树王,赵敏,0.50023860653
太虚子,太虚子,赵敏,0.00099446443
常胜宝树王,常胜宝树王,赵敏,0.00023860653
马齐,马齐,韦小宝,0.24294513398999998
齐心宝树王,齐心宝树王,赵敏,0.50023860653
吴国栋,吴国栋,陈家洛,0.8047180478499999
宋善朋,宋善朋,陈家洛,0.2133612954
温有方,温有方,韦小宝,0.46954944763
邓炳春,邓炳春,韦小宝,0.0753354577
佟国纲,佟国纲,韦小宝,0.7258320897999999
刚相,刚相,赵敏,0.0023474179
德成,德成,赵敏,0.0046948357
单伯山,单伯山,阿朱,0.3090839161
单叔山,单叔山,阿朱,0.1909999623
姜文,姜文,韦小宝,0.180071991
盖运聪,盖运聪,郭啸天,0.180071991
元澄道人,元澄道人,闵柔,0.4471606653
冯振武,冯振武,闵柔,0.4785597593
李大元,李大元,闵柔,0.0671882513
单季山,单季山,阿朱,0.3890734844
单小山,单小山,阿朱,0.2331663425
朴者和尚,朴者和尚,阿朱,0.0279111233
祁六三,祁六三,阿朱,0.0447669198
陈孤雁,陈孤雁,阿朱,0.0160667917
项长老,项长老,阿朱,0.125
穆贵妃,穆贵妃,阿紫,0.081818186
许卓诚,许卓诚,阿紫,0.0027170746
小王将军,小王将军,韦小宝,0.31876036350000003
忽伦三虎,忽伦三虎,陈家洛,0.25894333459999996
忽伦四虎,忽伦四虎,陈家洛,0.33140468970000003
忽伦大虎,忽伦大虎,陈家洛,0.5253379166
忽伦二虎,忽伦二虎,陈家洛,0.32055816405000004
于万亭,于万亭,陈家洛,0.4592896105999999
周大奶奶,周大奶奶,陈家洛,0.4576006525000001
周英杰,周英杰,陈家洛,0.18246427219999997
和尔大,和尔大,陈家洛,0.291796535
喀丝丽,喀丝丽,陈家洛,0.5692270744000001
梅良鸣,梅良鸣,陈家洛,0.046692219199999996
范中恩,范中恩,陈家洛,0.23685077670000002
褚圆,褚圆,陈家洛,0.2440574681
阎世章,阎世章,陈家洛,0.7613154152999999
霍阿伊,霍阿伊,陈家洛,0.25897960389999997
龙骏,龙骏,陈家洛,0.11563517560000001
凯别兴,凯别兴,陈家洛,0.0612756577
唐六爷,唐六爷,陈家洛,0.09960805565
宋天保,宋天保,陈家洛,0.42180546792999996
戴永明,戴永明,陈家洛,0.26121647658
曹司朋,曹司朋,陈家洛,0.32685647874999996
覃天丞,覃天丞,陈家洛,0.3272805338
大癫,大癫,陈家洛,0.41892000179999994
教长,教长,陈家洛,0.02176176995
韩春霖,韩春霖,陈家洛,0.3312058733
冯辉,冯辉,陈家洛,0.41694286430000005
德鄂,德鄂,陈家洛,0.11711348155000001
桑拉巴,桑拉巴,陈家洛,0.2189523462
蒋天寿,蒋天寿,陈家洛,0.2588988893
迟玄,迟玄,陈家洛,0.061340927999999996
阿里,阿里,陈家洛,0.37282257773000005
郑板桥,郑板桥,陈家洛,0.557733269
沈德潜,沈德潜,陈家洛,0.557733269
元伤,元伤,陈家洛,0.27142404805
元悲,元悲,陈家洛,0.27142404805
元痛,元痛,陈家洛,0.27142404805
大痴,大痴,陈家洛,0.41921358829999994
彭三春,彭三春,陈家洛,0.41575595405
阎世魁,阎世魁,陈家洛,0.1646844678
天虹禅师,天虹禅师,陈家洛,0.1300314487
老吴,老吴,韦小宝,0.32959084680000006
杨溢之,杨溢之,韦小宝,0.9623653487000001
心溪,心溪,韦小宝,0.2042974063
皇甫阁,皇甫阁,韦小宝,0.42484004140000003
尹章垓,尹章垓,陈家洛,0.027708547599999998
章老三,章老三,韦小宝,0.13445692709999998
静智大师,静智大师,陶子安,0.02631579
关安基,关安基,韦小宝,0.74094216513
史松,史松,韦小宝,0.47224743269999997
